ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,¿ªÅÌ¼Û
2008-12-04,'000596,¹Å¾®¹±¾Æ,8.8,8.6
2008-12-03,'000596,¹Å¾®¹±¾Æ,8.51,8.35
2008-12-02,'000596,¹Å¾®¹±¾Æ,8.2,7.99
2008-12-01,'000596,¹Å¾®¹±¾Æ,8.11,7.81
2008-11-28,'000596,¹Å¾®¹±¾Æ,7.76,7.65
2008-11-27,'000596,¹Å¾®¹±¾Æ,7.68,8.23
2008-11-26,'000596,¹Å¾®¹±¾Æ,7.64,7.56
2008-11-25,'000596,¹Å¾®¹±¾Æ,7.65,8.0
2008-11-24,'000596,¹Å¾®¹±¾Æ,7.8,7.93
2008-11-21,'000596,¹Å¾®¹±¾Æ,7.99,8.15
2008-11-20,'000596,¹Å¾®¹±¾Æ,8.25,7.98
2008-11-19,'000596,¹Å¾®¹±¾Æ,8.23,7.45
2008-11-18,'000596,¹Å¾®¹±¾Æ,7.65,8.08
2008-11-17,'000596,¹Å¾®¹±¾Æ,8.5,8.4
2008-11-14,'000596,¹Å¾®¹±¾Æ,8.03,7.43
2008-11-13,'000596,¹Å¾®¹±¾Æ,7.3,7.02
2008-11-12,'000596,¹Å¾®¹±¾Æ,7.04,6.92
2008-11-11,'000596,¹Å¾®¹±¾Æ,6.85,7.11
2008-11-10,'000596,¹Å¾®¹±¾Æ,7.14,6.7
2008-11-07,'000596,¹Å¾®¹±¾Æ,6.64,6.5
2008-11-06,'000596,¹Å¾®¹±¾Æ,6.71,6.5
2008-11-05,'000596,¹Å¾®¹±¾Æ,6.59,6.45
2008-11-04,'000596,¹Å¾®¹±¾Æ,6.44,6.2
2008-11-03,'000596,¹Å¾®¹±¾Æ,6.37,6.5
2008-10-31,'000596,¹Å¾®¹±¾Æ,6.52,6.68
2008-10-30,'000596,¹Å¾®¹±¾Æ,6.79,6.79
2008-10-29,'000596,¹Å¾®¹±¾Æ,6.7,7.2
2008-10-28,'000596,¹Å¾®¹±¾Æ,7.16,6.56
2008-10-27,'000596,¹Å¾®¹±¾Æ,6.95,6.55
2008-10-24,'000596,¹Å¾®¹±¾Æ,6.68,6.76
2008-10-23,'000596,¹Å¾®¹±¾Æ,6.76,6.6
2008-10-22,'000596,¹Å¾®¹±¾Æ,6.9,6.6
2008-10-21,'000596,¹Å¾®¹±¾Æ,6.91,7.13
2008-10-20,'000596,¹Å¾®¹±¾Æ,6.73,6.08
2008-10-17,'000596,¹Å¾®¹±¾Æ,6.12,6.06
2008-10-16,'000596,¹Å¾®¹±¾Æ,6.05,6.56
2008-10-15,'000596,¹Å¾®¹±¾Æ,6.65,6.77
2008-10-14,'000596,¹Å¾®¹±¾Æ,6.9,7.05
2008-10-13,'000596,¹Å¾®¹±¾Æ,6.91,6.6
2008-10-10,'000596,¹Å¾®¹±¾Æ,6.95,7.58
2008-10-09,'000596,¹Å¾®¹±¾Æ,7.65,7.85
2008-10-08,'000596,¹Å¾®¹±¾Æ,7.79,7.94
2008-10-07,'000596,¹Å¾®¹±¾Æ,8.05,7.8
2008-10-06,'000596,¹Å¾®¹±¾Æ,8.22,8.3
2008-09-26,'000596,¹Å¾®¹±¾Æ,8.38,8.31
2008-09-25,'000596,¹Å¾®¹±¾Æ,8.4,8.0
2008-09-24,'000596,¹Å¾®¹±¾Æ,8.15,7.66
2008-09-23,'000596,¹Å¾®¹±¾Æ,8.12,8.7
2008-09-22,'000596,¹Å¾®¹±¾Æ,9.02,8.9
2008-09-19,'000596,¹Å¾®¹±¾Æ,8.35,8.3
2008-09-18,'000596,¹Å¾®¹±¾Æ,7.59,7.92
2008-09-17,'000596,¹Å¾®¹±¾Æ,8.07,8.3
2008-09-16,'000596,¹Å¾®¹±¾Æ,8.33,8.37
2008-09-12,'000596,¹Å¾®¹±¾Æ,8.46,8.49
2008-09-11,'000596,¹Å¾®¹±¾Æ,8.36,8.5
2008-09-10,'000596,¹Å¾®¹±¾Æ,8.54,8.25
2008-09-09,'000596,¹Å¾®¹±¾Æ,8.5,8.9
2008-09-08,'000596,¹Å¾®¹±¾Æ,8.73,9.7
2008-09-05,'000596,¹Å¾®¹±¾Æ,9.7,10.1
2008-09-04,'000596,¹Å¾®¹±¾Æ,10.33,10.15
2008-09-03,'000596,¹Å¾®¹±¾Æ,10.21,10.42
2008-09-02,'000596,¹Å¾®¹±¾Æ,10.48,10.45
2008-09-01,'000596,¹Å¾®¹±¾Æ,10.46,11.23
2008-08-29,'000596,¹Å¾®¹±¾Æ,11.38,11.22
2008-08-28,'000596,¹Å¾®¹±¾Æ,11.19,11.85
2008-08-27,'000596,¹Å¾®¹±¾Æ,11.78,11.3
2008-08-26,'000596,¹Å¾®¹±¾Æ,11.48,12.0
2008-08-25,'000596,¹Å¾®¹±¾Æ,11.8,11.6
2008-08-22,'000596,¹Å¾®¹±¾Æ,11.8,11.7
2008-08-21,'000596,¹Å¾®¹±¾Æ,11.8,10.88
2008-08-20,'000596,¹Å¾®¹±¾Æ,11.27,10.19
2008-08-19,'000596,¹Å¾®¹±¾Æ,10.27,10.0
2008-08-18,'000596,¹Å¾®¹±¾Æ,10.52,11.11
2008-08-15,'000596,¹Å¾®¹±¾Æ,11.1,10.68
2008-08-14,'000596,¹Å¾®¹±¾Æ,10.68,10.3
2008-08-13,'000596,¹Å¾®¹±¾Æ,10.65,11.0
2008-08-12,'000596,¹Å¾®¹±¾Æ,10.98,10.99
2008-08-11,'000596,¹Å¾®¹±¾Æ,11.1,12.2
2008-08-08,'000596,¹Å¾®¹±¾Æ,12.2,12.9
2008-08-07,'000596,¹Å¾®¹±¾Æ,12.92,12.6
2008-08-06,'000596,¹Å¾®¹±¾Æ,12.8,12.88
2008-08-05,'000596,¹Å¾®¹±¾Æ,12.8,13.9
2008-08-04,'000596,¹Å¾®¹±¾Æ,13.9,13.76
2008-08-01,'000596,¹Å¾®¹±¾Æ,13.75,13.41
2008-07-31,'000596,¹Å¾®¹±¾Æ,13.65,13.7
2008-07-30,'000596,¹Å¾®¹±¾Æ,13.7,14.0
2008-07-29,'000596,¹Å¾®¹±¾Æ,13.69,14.03
2008-07-28,'000596,¹Å¾®¹±¾Æ,14.25,14.2
2008-07-25,'000596,¹Å¾®¹±¾Æ,14.41,14.14
2008-07-24,'000596,¹Å¾®¹±¾Æ,14.63,13.48
2008-07-23,'000596,¹Å¾®¹±¾Æ,13.3,13.43
2008-07-22,'000596,¹Å¾®¹±¾Æ,13.36,13.21
2008-07-21,'000596,¹Å¾®¹±¾Æ,13.25,12.78
2008-07-18,'000596,¹Å¾®¹±¾Æ,12.78,12.49
2008-07-17,'000596,¹Å¾®¹±¾Æ,12.21,12.4
2008-07-16,'000596,¹Å¾®¹±¾Æ,12.32,12.85
2008-07-15,'000596,¹Å¾®¹±¾Æ,12.95,13.55
2008-07-14,'000596,¹Å¾®¹±¾Æ,13.35,13.19
2008-07-11,'000596,¹Å¾®¹±¾Æ,13.3,13.4
2008-07-10,'000596,¹Å¾®¹±¾Æ,13.51,14.07
2008-07-09,'000596,¹Å¾®¹±¾Æ,14.15,13.82
2008-07-08,'000596,¹Å¾®¹±¾Æ,13.67,13.38
2008-07-07,'000596,¹Å¾®¹±¾Æ,13.41,12.9
2008-07-04,'000596,¹Å¾®¹±¾Æ,12.9,12.38
2008-07-03,'000596,¹Å¾®¹±¾Æ,12.7,12.18
2008-07-02,'000596,¹Å¾®¹±¾Æ,12.28,12.18
2008-07-01,'000596,¹Å¾®¹±¾Æ,12.2,12.6
2008-06-30,'000596,¹Å¾®¹±¾Æ,12.55,12.15
2008-06-27,'000596,¹Å¾®¹±¾Æ,12.42,13.0
2008-06-26,'000596,¹Å¾®¹±¾Æ,13.5,13.52
2008-06-25,'000596,¹Å¾®¹±¾Æ,13.7,12.52
2008-06-24,'000596,¹Å¾®¹±¾Æ,12.75,12.4
2008-06-23,'000596,¹Å¾®¹±¾Æ,12.47,13.86
2008-06-20,'000596,¹Å¾®¹±¾Æ,13.86,13.8
2008-06-19,'000596,¹Å¾®¹±¾Æ,15.03,16.04
2008-06-18,'000596,¹Å¾®¹±¾Æ,16.7,16.2
2008-06-17,'000596,¹Å¾®¹±¾Æ,16.13,16.0
2008-06-16,'000596,¹Å¾®¹±¾Æ,15.85,15.1
2008-06-13,'000596,¹Å¾®¹±¾Æ,15.2,15.6
2008-06-12,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2008-06-11,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2008-06-10,'000596,¹Å¾®¹±¾Æ,15.91,15.2
2008-06-06,'000596,¹Å¾®¹±¾Æ,14.46,14.5
2008-06-05,'000596,¹Å¾®¹±¾Æ,14.61,14.4
2008-06-04,'000596,¹Å¾®¹±¾Æ,14.2,14.32
2008-06-03,'000596,¹Å¾®¹±¾Æ,14.42,14.48
2008-06-02,'000596,¹Å¾®¹±¾Æ,14.44,14.26
2008-05-30,'000596,¹Å¾®¹±¾Æ,14.26,13.96
2008-05-29,'000596,¹Å¾®¹±¾Æ,14.03,14.55
2008-05-28,'000596,¹Å¾®¹±¾Æ,14.59,14.03
2008-05-27,'000596,¹Å¾®¹±¾Æ,13.9,13.71
2008-05-26,'000596,¹Å¾®¹±¾Æ,13.76,13.92
2008-05-23,'000596,¹Å¾®¹±¾Æ,14.25,14.59
2008-05-22,'000596,¹Å¾®¹±¾Æ,14.59,15.0
2008-05-21,'000596,¹Å¾®¹±¾Æ,15.01,14.69
2008-05-20,'000596,¹Å¾®¹±¾Æ,14.68,15.55
2008-05-19,'000596,¹Å¾®¹±¾Æ,15.85,16.0
2008-05-16,'000596,¹Å¾®¹±¾Æ,16.09,16.71
2008-05-15,'000596,¹Å¾®¹±¾Æ,16.8,16.98
2008-05-14,'000596,¹Å¾®¹±¾Æ,16.8,16.38
2008-05-13,'000596,¹Å¾®¹±¾Æ,16.78,17.0
2008-05-12,'000596,¹Å¾®¹±¾Æ,17.6,16.4
2008-05-09,'000596,¹Å¾®¹±¾Æ,16.87,15.72
2008-05-08,'000596,¹Å¾®¹±¾Æ,15.74,15.24
2008-05-07,'000596,¹Å¾®¹±¾Æ,15.51,15.39
2008-05-06,'000596,¹Å¾®¹±¾Æ,15.42,15.97
2008-05-05,'000596,¹Å¾®¹±¾Æ,15.99,15.82
2008-04-30,'000596,¹Å¾®¹±¾Æ,15.7,16.0
2008-04-29,'000596,¹Å¾®¹±¾Æ,15.5,15.33
2008-04-28,'000596,¹Å¾®¹±¾Æ,15.63,14.88
2008-04-25,'000596,¹Å¾®¹±¾Æ,15.05,15.0
2008-04-24,'000596,¹Å¾®¹±¾Æ,14.7,14.58
2008-04-23,'000596,¹Å¾®¹±¾Æ,13.36,12.9
2008-04-22,'000596,¹Å¾®¹±¾Æ,12.84,13.08
2008-04-21,'000596,¹Å¾®¹±¾Æ,13.09,13.72
2008-04-18,'000596,¹Å¾®¹±¾Æ,12.9,13.9
2008-04-17,'000596,¹Å¾®¹±¾Æ,13.94,14.2
2008-04-16,'000596,¹Å¾®¹±¾Æ,14.34,14.46
2008-04-15,'000596,¹Å¾®¹±¾Æ,14.55,13.97
2008-04-14,'000596,¹Å¾®¹±¾Æ,13.69,14.79
2008-04-11,'000596,¹Å¾®¹±¾Æ,14.8,14.65
2008-04-10,'000596,¹Å¾®¹±¾Æ,14.62,13.51
2008-04-09,'000596,¹Å¾®¹±¾Æ,14.2,14.9
2008-04-08,'000596,¹Å¾®¹±¾Æ,15.0,14.96
2008-04-07,'000596,¹Å¾®¹±¾Æ,14.62,13.0
2008-04-03,'000596,¹Å¾®¹±¾Æ,13.29,12.95
2008-04-02,'000596,¹Å¾®¹±¾Æ,12.94,14.09
2008-04-01,'000596,¹Å¾®¹±¾Æ,14.09,16.02
2008-03-31,'000596,¹Å¾®¹±¾Æ,15.58,15.78
2008-03-28,'000596,¹Å¾®¹±¾Æ,16.38,15.82
2008-03-27,'000596,¹Å¾®¹±¾Æ,16.0,17.1
2008-03-26,'000596,¹Å¾®¹±¾Æ,17.13,16.6
2008-03-25,'000596,¹Å¾®¹±¾Æ,16.64,16.6
2008-03-24,'000596,¹Å¾®¹±¾Æ,16.87,17.75
2008-03-21,'000596,¹Å¾®¹±¾Æ,17.4,17.15
2008-03-20,'000596,¹Å¾®¹±¾Æ,17.22,16.75
2008-03-19,'000596,¹Å¾®¹±¾Æ,16.78,16.1
2008-03-18,'000596,¹Å¾®¹±¾Æ,15.96,17.73
2008-03-17,'000596,¹Å¾®¹±¾Æ,17.73,19.72
2008-03-14,'000596,¹Å¾®¹±¾Æ,19.7,19.46
2008-03-13,'000596,¹Å¾®¹±¾Æ,19.46,19.4
2008-03-12,'000596,¹Å¾®¹±¾Æ,20.02,20.59
2008-03-11,'000596,¹Å¾®¹±¾Æ,20.43,19.8
2008-03-10,'000596,¹Å¾®¹±¾Æ,20.25,20.3
2008-03-07,'000596,¹Å¾®¹±¾Æ,20.8,21.25
2008-03-06,'000596,¹Å¾®¹±¾Æ,21.36,21.35
2008-03-05,'000596,¹Å¾®¹±¾Æ,21.62,21.3
2008-03-04,'000596,¹Å¾®¹±¾Æ,21.62,21.6
2008-03-03,'000596,¹Å¾®¹±¾Æ,21.47,19.43
2008-02-29,'000596,¹Å¾®¹±¾Æ,19.52,19.0
2008-02-28,'000596,¹Å¾®¹±¾Æ,19.4,19.79
2008-02-27,'000596,¹Å¾®¹±¾Æ,19.4,18.71
2008-02-26,'000596,¹Å¾®¹±¾Æ,18.71,18.9
2008-02-25,'000596,¹Å¾®¹±¾Æ,18.64,19.95
2008-02-22,'000596,¹Å¾®¹±¾Æ,19.95,20.6
2008-02-21,'000596,¹Å¾®¹±¾Æ,20.8,20.96
2008-02-20,'000596,¹Å¾®¹±¾Æ,20.95,21.22
2008-02-19,'000596,¹Å¾®¹±¾Æ,21.18,21.3
2008-02-18,'000596,¹Å¾®¹±¾Æ,20.98,20.1
2008-02-15,'000596,¹Å¾®¹±¾Æ,19.99,20.37
2008-02-14,'000596,¹Å¾®¹±¾Æ,20.48,20.5
2008-02-13,'000596,¹Å¾®¹±¾Æ,20.32,21.13
2008-02-05,'000596,¹Å¾®¹±¾Æ,20.9,20.99
2008-02-04,'000596,¹Å¾®¹±¾Æ,20.39,18.8
2008-02-01,'000596,¹Å¾®¹±¾Æ,18.54,20.01
2008-01-31,'000596,¹Å¾®¹±¾Æ,20.45,22.01
2008-01-30,'000596,¹Å¾®¹±¾Æ,22.55,22.85
2008-01-29,'000596,¹Å¾®¹±¾Æ,22.8,22.49
2008-01-28,'000596,¹Å¾®¹±¾Æ,22.92,24.98
2008-01-25,'000596,¹Å¾®¹±¾Æ,25.47,27.0
2008-01-24,'000596,¹Å¾®¹±¾Æ,26.78,26.5
2008-01-23,'000596,¹Å¾®¹±¾Æ,26.0,23.0
2008-01-22,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2008-01-21,'000596,¹Å¾®¹±¾Æ,24.3,24.49
2008-01-18,'000596,¹Å¾®¹±¾Æ,24.49,24.03
2008-01-17,'000596,¹Å¾®¹±¾Æ,24.0,25.56
2008-01-16,'000596,¹Å¾®¹±¾Æ,25.58,26.3
2008-01-15,'000596,¹Å¾®¹±¾Æ,26.73,27.6
2008-01-14,'000596,¹Å¾®¹±¾Æ,27.26,26.3
2008-01-11,'000596,¹Å¾®¹±¾Æ,26.18,26.6
2008-01-10,'000596,¹Å¾®¹±¾Æ,26.6,25.68
2008-01-09,'000596,¹Å¾®¹±¾Æ,25.65,25.0
2008-01-08,'000596,¹Å¾®¹±¾Æ,25.15,24.64
2008-01-07,'000596,¹Å¾®¹±¾Æ,24.65,24.56
2008-01-04,'000596,¹Å¾®¹±¾Æ,24.8,25.1
2008-01-03,'000596,¹Å¾®¹±¾Æ,25.2,25.18
2008-01-02,'000596,¹Å¾®¹±¾Æ,25.06,24.39
2007-12-28,'000596,¹Å¾®¹±¾Æ,24.36,24.36
2007-12-27,'000596,¹Å¾®¹±¾Æ,24.35,24.3
2007-12-26,'000596,¹Å¾®¹±¾Æ,24.18,24.0
2007-12-25,'000596,¹Å¾®¹±¾Æ,24.0,24.5
2007-12-24,'000596,¹Å¾®¹±¾Æ,24.22,23.66
2007-12-21,'000596,¹Å¾®¹±¾Æ,23.49,23.5
2007-12-20,'000596,¹Å¾®¹±¾Æ,23.67,23.89
2007-12-19,'000596,¹Å¾®¹±¾Æ,23.7,23.15
2007-12-18,'000596,¹Å¾®¹±¾Æ,23.13,23.3
2007-12-17,'000596,¹Å¾®¹±¾Æ,23.41,22.8
2007-12-14,'000596,¹Å¾®¹±¾Æ,22.44,20.11
2007-12-13,'000596,¹Å¾®¹±¾Æ,20.4,21.51
2007-12-12,'000596,¹Å¾®¹±¾Æ,21.58,21.3
2007-12-11,'000596,¹Å¾®¹±¾Æ,21.45,20.46
2007-12-10,'000596,¹Å¾®¹±¾Æ,20.45,19.9
2007-12-07,'000596,¹Å¾®¹±¾Æ,20.1,19.8
2007-12-06,'000596,¹Å¾®¹±¾Æ,20.26,18.83
2007-12-05,'000596,¹Å¾®¹±¾Æ,18.82,18.63
2007-12-04,'000596,¹Å¾®¹±¾Æ,18.7,18.31
2007-12-03,'000596,¹Å¾®¹±¾Æ,18.28,18.01
2007-11-30,'000596,¹Å¾®¹±¾Æ,18.67,18.8
2007-11-29,'000596,¹Å¾®¹±¾Æ,19.36,19.15
2007-11-28,'000596,¹Å¾®¹±¾Æ,19.25,17.4
2007-11-27,'000596,¹Å¾®¹±¾Æ,17.5,18.01
2007-11-26,'000596,¹Å¾®¹±¾Æ,18.51,18.96
2007-11-23,'000596,¹Å¾®¹±¾Æ,18.95,18.69
2007-11-22,'000596,¹Å¾®¹±¾Æ,18.89,19.79
2007-11-21,'000596,¹Å¾®¹±¾Æ,20.37,19.5
2007-11-20,'000596,¹Å¾®¹±¾Æ,20.18,19.66
2007-11-19,'000596,¹Å¾®¹±¾Æ,18.89,18.89
2007-11-16,'000596,¹Å¾®¹±¾Æ,17.17,15.6
2007-11-15,'000596,¹Å¾®¹±¾Æ,15.61,16.1
2007-11-14,'000596,¹Å¾®¹±¾Æ,16.02,15.7
2007-11-13,'000596,¹Å¾®¹±¾Æ,15.53,14.91
2007-11-12,'000596,¹Å¾®¹±¾Æ,14.91,15.61
2007-11-09,'000596,¹Å¾®¹±¾Æ,15.79,16.8
2007-11-08,'000596,¹Å¾®¹±¾Æ,17.0,18.16
2007-11-07,'000596,¹Å¾®¹±¾Æ,18.15,18.01
2007-11-06,'000596,¹Å¾®¹±¾Æ,18.16,17.51
2007-11-05,'000596,¹Å¾®¹±¾Æ,18.33,18.79
2007-11-02,'000596,¹Å¾®¹±¾Æ,18.99,19.5
2007-11-01,'000596,¹Å¾®¹±¾Æ,19.88,20.88
2007-10-31,'000596,¹Å¾®¹±¾Æ,20.62,19.94
2007-10-30,'000596,¹Å¾®¹±¾Æ,19.7,19.25
2007-10-29,'000596,¹Å¾®¹±¾Æ,19.23,19.88
2007-10-26,'000596,¹Å¾®¹±¾Æ,19.88,20.03
2007-10-25,'000596,¹Å¾®¹±¾Æ,20.6,22.52
2007-10-24,'000596,¹Å¾®¹±¾Æ,22.86,23.19
2007-10-23,'000596,¹Å¾®¹±¾Æ,22.95,22.35
2007-10-22,'000596,¹Å¾®¹±¾Æ,22.4,23.4
2007-10-19,'000596,¹Å¾®¹±¾Æ,23.36,23.01
2007-10-18,'000596,¹Å¾®¹±¾Æ,23.62,25.25
2007-10-17,'000596,¹Å¾®¹±¾Æ,25.35,25.99
2007-10-16,'000596,¹Å¾®¹±¾Æ,25.93,25.3
2007-10-15,'000596,¹Å¾®¹±¾Æ,25.69,25.01
2007-10-12,'000596,¹Å¾®¹±¾Æ,25.4,26.65
2007-10-11,'000596,¹Å¾®¹±¾Æ,26.15,23.81
2007-10-10,'000596,¹Å¾®¹±¾Æ,23.77,24.39
2007-10-09,'000596,¹Å¾®¹±¾Æ,24.35,23.01
2007-10-08,'000596,¹Å¾®¹±¾Æ,23.12,23.85
2007-09-28,'000596,¹Å¾®¹±¾Æ,23.37,23.37
2007-09-27,'000596,¹Å¾®¹±¾Æ,23.28,23.3
2007-09-26,'000596,¹Å¾®¹±¾Æ,23.69,23.05
2007-09-25,'000596,¹Å¾®¹±¾Æ,23.21,23.31
2007-09-24,'000596,¹Å¾®¹±¾Æ,23.1,23.9
2007-09-21,'000596,¹Å¾®¹±¾Æ,23.49,24.5
2007-09-20,'000596,¹Å¾®¹±¾Æ,23.91,23.5
2007-09-19,'000596,¹Å¾®¹±¾Æ,23.48,24.05
2007-09-18,'000596,¹Å¾®¹±¾Æ,24.24,24.28
2007-09-17,'000596,¹Å¾®¹±¾Æ,24.77,24.59
2007-09-14,'000596,¹Å¾®¹±¾Æ,25.23,23.88
2007-09-13,'000596,¹Å¾®¹±¾Æ,23.86,23.31
2007-09-12,'000596,¹Å¾®¹±¾Æ,23.29,24.0
2007-09-11,'000596,¹Å¾®¹±¾Æ,24.0,26.0
2007-09-10,'000596,¹Å¾®¹±¾Æ,26.45,28.6
2007-09-07,'000596,¹Å¾®¹±¾Æ,28.5,27.7
2007-09-06,'000596,¹Å¾®¹±¾Æ,27.5,25.55
2007-09-05,'000596,¹Å¾®¹±¾Æ,25.0,23.0
2007-09-04,'000596,¹Å¾®¹±¾Æ,22.73,23.3
2007-09-03,'000596,¹Å¾®¹±¾Æ,23.16,22.84
2007-08-31,'000596,¹Å¾®¹±¾Æ,22.84,23.05
2007-08-30,'000596,¹Å¾®¹±¾Æ,22.99,22.65
2007-08-29,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-08-28,'000596,¹Å¾®¹±¾Æ,22.6,23.0
2007-08-27,'000596,¹Å¾®¹±¾Æ,23.01,23.7
2007-08-24,'000596,¹Å¾®¹±¾Æ,23.7,23.9
2007-08-23,'000596,¹Å¾®¹±¾Æ,23.93,24.1
2007-08-22,'000596,¹Å¾®¹±¾Æ,24.1,22.99
2007-08-21,'000596,¹Å¾®¹±¾Æ,23.39,23.8
2007-08-20,'000596,¹Å¾®¹±¾Æ,23.7,23.5
2007-08-17,'000596,¹Å¾®¹±¾Æ,23.11,22.96
2007-08-16,'000596,¹Å¾®¹±¾Æ,22.93,23.37
2007-08-15,'000596,¹Å¾®¹±¾Æ,23.37,24.0
2007-08-14,'000596,¹Å¾®¹±¾Æ,23.96,22.82
2007-08-13,'000596,¹Å¾®¹±¾Æ,22.78,23.5
2007-08-10,'000596,¹Å¾®¹±¾Æ,24.23,25.48
2007-08-09,'000596,¹Å¾®¹±¾Æ,25.7,26.6
2007-08-08,'000596,¹Å¾®¹±¾Æ,26.51,25.7
2007-08-07,'000596,¹Å¾®¹±¾Æ,25.85,26.0
2007-08-06,'000596,¹Å¾®¹±¾Æ,26.1,26.15
2007-08-03,'000596,¹Å¾®¹±¾Æ,26.74,26.76
2007-08-02,'000596,¹Å¾®¹±¾Æ,27.25,26.25
2007-08-01,'000596,¹Å¾®¹±¾Æ,26.26,29.0
2007-07-31,'000596,¹Å¾®¹±¾Æ,27.61,25.1
2007-07-30,'000596,¹Å¾®¹±¾Æ,25.1,25.15
2007-07-27,'000596,¹Å¾®¹±¾Æ,25.15,25.0
2007-07-26,'000596,¹Å¾®¹±¾Æ,25.68,25.0
2007-07-25,'000596,¹Å¾®¹±¾Æ,24.62,24.35
2007-07-24,'000596,¹Å¾®¹±¾Æ,24.5,24.5
2007-07-23,'000596,¹Å¾®¹±¾Æ,24.39,21.97
2007-07-20,'000596,¹Å¾®¹±¾Æ,22.17,21.9
2007-07-19,'000596,¹Å¾®¹±¾Æ,22.6,22.0
2007-07-18,'000596,¹Å¾®¹±¾Æ,22.11,22.06
2007-07-17,'000596,¹Å¾®¹±¾Æ,23.35,22.66
2007-07-16,'000596,¹Å¾®¹±¾Æ,25.17,26.44
2007-07-13,'000596,¹Å¾®¹±¾Æ,27.97,22.89
2007-07-12,'000596,¹Å¾®¹±¾Æ,25.43,25.43
2007-07-11,'000596,¹Å¾®¹±¾Æ,28.26,28.26
2007-07-10,'000596,¹Å¾®¹±¾Æ,31.4,34.44
2007-07-09,'000596,¹Å¾®¹±¾Æ,31.31,31.31
2007-07-06,'000596,¹Å¾®¹±¾Æ,28.46,28.46
2007-07-05,'000596,¹Å¾®¹±¾Æ,25.87,25.6
2007-07-04,'000596,¹Å¾®¹±¾Æ,23.52,22.45
2007-07-03,'000596,¹Å¾®¹±¾Æ,21.38,19.7
2007-07-02,'000596,¹Å¾®¹±¾Æ,19.44,17.88
2007-06-29,'000596,¹Å¾®¹±¾Æ,17.67,17.67
2007-06-28,'000596,¹Å¾®¹±¾Æ,16.06,16.06
2007-06-27,'000596,¹Å¾®¹±¾Æ,14.6,14.6
2007-06-26,'000596,¹Å¾®¹±¾Æ,13.27,13.27
2007-06-25,'000596,¹Å¾®¹±¾Æ,12.06,12.06
2007-06-22,'000596,¹Å¾®¹±¾Æ,10.96,10.96
2007-06-21,'000596,¹Å¾®¹±¾Æ,9.96,9.96
2007-06-20,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-19,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-18,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-15,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-14,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-13,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-12,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-11,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-08,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-07,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-06,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-05,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-04,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-06-01,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-31,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-30,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-29,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-28,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-25,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-24,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-23,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-22,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-21,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-18,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-17,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-16,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-15,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-14,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-11,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-10,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-09,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-05-08,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-30,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-27,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-26,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-25,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-24,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-23,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2007-04-20,'000596,¹Å¾®¹±¾Æ,0.0,0.0
